listing_id,id,date,reviewer_id,reviewer_name,comments
5094445,62342936,2016-02-14,23412439,Shannon,"The Hideaway was an all around lovely experience! The photos and descriptions of the space are completely spot on and we loved the location -- just a short (and enjoyable) walk to everything that South Congress has to offer. The proximity to the trails of Little and Big Stacy Park was an added bonus for the runner in me!<br/><br/>Our flights in and out of Austin were outside the check-in and check-out time, but Bill was kind enough to allow us to stash our bags for a few hours on either end of the trip. His willingness to accommodate was obvious and greatly appreciated.<br/><br/>The Hideaway is a must-stay and we hope our travels will bring us back to Austin sometime soon.<br/><br/>(And the pool! I can't forget about the pool! It made an amazing stay and even better!)"
5873238,655796190405324232,2022-06-23,82947582,Morgan,Great location and cute little house! Perfect for our quick trip
23468465,1482725957813020905,2025-08-07,70550558,Billie,"Highly recommend staying here! The place is beautiful and super clean! We love the area that it is in, walkable to some nice coffee shops and places to eat. The sauna and cold plunge were an extra treat :)"
573375410498974601,1094323835069604863,2024-02-18,25516289,Kyle,"Great home that’s centrally located, but still quiet and relaxing"
1462311,750604948,2021-04-20,287352458,Brian,Awesome place and great location. Excellent host that is knowledgable about great places to eat and things to do. Make sure you bring left overs for pumpkin the goat. Highly recommend the Texas House.
17590487,359936389,2018-12-18,65668095,Jeff,"Great location! Downtown is an 8 minute drive away, and not a bad walk if the weather is nice."
23038138,1505235704078864759,2025-09-07,229127477,Rafael,Great place to stay in Austin. We came for an event at COTA. It was close to downtown with great access to outside the city towards COTA. It was clean and matched the description! I’d stay here again.
949922,622820046,2020-04-20,10629,Jessie,"Lots of animals, privacy and charm."
2528473,102092298,2016-09-16,13556356,Amy,"This is a comfortable and quiet space. The hosts communicated well. The home had a quirky Austin feel. The neighborhood is some distance from downtown, so car was very helpful. "
11439003,1237083530609123869,2024-09-02,65953484,Kathryn,"Alice's place was all we needed for our Labor Day weekend visit. Clean, close and very comfy. We definitely hope to stay here on future visits."
240541,704382438874129114,2022-08-29,153185177,Lori,Perfect for what we needed and a great value!
12308357,1336404003475810768,2025-01-17,478606448,Daryl,Bill was great I look forward to staying in his house very soon
46485666,432646167384150721,2021-08-19,5151395,Maggie,"Dishonest host, kasa tried to collect my credit card information several times after the booking was already confirmed. Then due to an apparent “tech glitch” on their part, I couldn’t check into my unit until 6 hours after  my confirmed check-in time, kasa rep on phone said there was no way to let me cancel, basically they took zero accountability for any of their errors so I spent many hours on the phone today to finally get refunded."
43547536,759325228,2021-05-16,93920621,Alyssa,The house is stunning! And the host was extremely prompt at responding to any questions.We loved our stay here.11/10 recommend!!
28640193,714532101484863527,2022-09-12,104520392,Gurdeep-Deep,Its very cozy for 2 and great to crash for a day or 2. I'd definitely come  back because  of the uniqueness. Safe neighborhood.
349447,38212796,2015-07-13,18851378,Adrienne,Check in was smooth with no problems. Jason was flexible with our check in and check out time. The house was clean and comfortable.  Jason was also very responsive with any questions we had.  We enjoyed our stay.
28640193,589127870065529664,2022-03-23,449235727,Evan,"Cool spot, great stay for solo travel in Austin :)"
7859914,116327575,2016-11-29,24881348,Lynn,"Joshua and Tiffany were super easy to communicate with. The space is set up very nicely with a lot of extra touches like travel information, breakfast bars, and coffee. It was the perfect place for our early flight out of the airport (less than 15 minutes away). We just had two people, but the space was set up very nicely for a family. I would recommend.  "
2528473,27426505,2015-03-04,23638309,Jenny Koleene,"My husband and I stayed at this sweet little cottage for our late honeymoon, and it was the best little home away from home we could ask for. Despite the dreary weather outside, we stayed nice and cozy the whole time. Marcella is such a wonderful host, and she has such a darling family. Next time we're in Austin, we have plans to stay here again!"
44334720,485420809834209980,2021-10-31,61729020,Jack,Comfortable stay at a great location.
17103933,542693239,2019-10-06,805136,Julie,So awesome!
28640193,1294323839824912785,2024-11-20,31618709,Arturo,Great place to stay. Calm neighborhood.
657158457671658537,1206685169876564055,2024-07-22,195722101,Parisha,I had a pleasant stay!
2528473,55348417,2015-12-01,33930240,Heather,Everything was as described. We had contact with Marcella through text as we arrived late. Everything was nice and cozy. We did not have any issues.
686893963514622006,1145798729576321694,2024-04-29,131903158,Ryan,"Beautiful Airbnb, looks exactly like the pictures! We had a wonderful time there. Located in a quiet/peaceful area as well. The place was spotless, tons of amenities, very comfortable. We had some issues with the hot tub initially but Gary was very responsive and offered solutions that we were able to work together on to fix the issue promptly.<br/>Would definitely stay here again!"
705858,218431737,2017-12-12,83405822,Leigh Anne,"This is the perfect place for two, especially if you want to enjoy all the cool things in south Austin: great restaurants, coffee, and shopping on SOCO, all the food trucks on south 1st, and a great park within walking distance. Bill's place was bright, cheerful, clean and so comfortable. Best bed ever. We loved it!"
949922,4983557,2013-06-05,6170501,Elizabeth,"What an amazing time! My husband and I stayed in Marcella's Airstream for 4 nights when visiting Austin and it was perfect! Clean, well laid-out, and comfy, the Airstream made a great base for our travels. The location is right by the bus, too, so it is really easy to get downtown. Marcella was wonderful! Very helpful and friendly. And she makes awesome toffee :)."
57187,17594892,2014-08-14,19541246,Vy,"We totally fell in love with the place! It was tidy and clean. Lois was a very good host. She showed us the Barton Springs Pool, which totally cooled us off in these 100 degrees weather. Will definitely stay here again when we get a chance to visit Austin again "
48951298,554422333144537824,2022-02-03,270491462,Katy,great experience
660395220329257833,1034846906700017948,2023-11-28,142942114,Niana,This place was so cute! They left us very clear instructions to find the place and get in. They were communicative and the check out instructions were very laxxed compared to other airbnbs I've stayed at.
349447,22521111,2014-11-09,20282400,John,"This place is lovely.  Place is spacious; colors are bright and attractive. Amenities are comfortable; easy walking distance to campus, quiet.  Fun restaurants easy 10 minute walk away."
5873238,66902644,2016-03-25,29514353,Zach,"Chris did a great job of making us feel at home, and helped us immediately upon arrival when the door code was acting up! Loved staying in the Casita, and it had everything we needed for our Austin getaway!"
23038138,715933107551234827,2022-09-14,473282948,Mikayla,"Brian is an amazing host, and this place was so clean, well-organized, and directions were very clear. Highly recommend!"
7859914,479934217,2019-07-01,207640008,Joseph,Tiffany’s place was so cute. Just enough room for me and my three friends. I would highly recommend this place if you need somewhere to sleep for the night.
2528473,484356244,2019-07-08,166657849,Jonathan,Great little oasis so close to city amenities.
46485666,888495295433016642,2023-05-10,175667876,Tamzen,"The location is fantastic and the condo was very nice and generally as described. The downsides are that Kasa has a completely separate check in account and process from AirBNB which was cumbersome. In addition, the bathroom had a filthy shower curtain protector."
202187,562352906,2019-11-10,105723830,Ryan,Great place in a great location!
240541,757584869,2021-05-12,266141196,Magali,Walking distance to all the great locations in Austin. Everything you need is there and the AC works great for those Hot Days!!!
949922,644348998,2020-07-30,157187370,Melissa,Super cute space! <br/>Would recommend staying here in the cooler months. With outside temp being almost 100 degrees the window unit was reading 78 degrees majority of the stay.
18326728,1113132629202267392,2024-03-15,34528875,David,"great value, easy process & instructions, friendly & helpful host!"
5094445,1015960379685151261,2023-11-02,7782407,Louise,"We loved this place. The apartment was roomy, peaceful and so nicely decorated. Very thoughtful touches inside with dressing gowns, toothbrushes, toothpaste etc. The location was great- only a 10-15 walk to SoCo where there are loads of restaurants, bars and shops. We bumped into Bill shortly after checking in and had a chat- such a lovely guy. I really wish we had stayed in Austin longer in this place- next time!"
19789358,989153813551220334,2023-09-26,240771778,Pierre-Olivier,"This was a nice place to stay, very quiet and safe."
705858,911613496688085320,2023-06-11,129468451,Diego,Staying in Bill’s Airbnb was a great decision. Very convenient location with provided parking. Amazing and relaxed atmosphere. Very organized and great pool. Bill was super friendly as well!
17103933,702543389,2020-10-21,13853412,Peter,"This is such a nice airbnb !!! Much bigger space than I was expecting. Cool little private porch/patio area, and the hosts are so nice! Location is an easy drive to all over Austin. Will def stay here again if it's available!"
18326728,152311414,2017-05-15,128794983,Camille,"From check in to check out, staying in J.D.'s home was comfortable and convenient. Having the entire upstairs to myself made it feel quiet and private, and the location of his home makes it easy to get across Austin. J.D. is hospitable and friendly. He made sure I had everything I needed: espresso in the morning to fresh towels, access to wifi/netflix, and neighborhood restaurant recommendations. All of this amounted to great experience!"
5873238,741313059003379736,2022-10-19,35710577,Nicholas,"Basics are good. Location, comfort all good in a peaceful location. The kitchen is equipped to a bare minimum level and it wouldn’t be easy to fully self cater. We were missing quite a few basic items like soap, garbage bags, dishwashing basics and cooking pots. This was an issue with a new cleaning firm. Chris did correct this quickly but he probably should have supervised a new cleaning firm more closely. An OK Airbnb that could be great with a bit more investment."
5873238,953743050517560326,2023-08-08,237781073,Breanna,This little place is perfect for what is needed for a traveling duo or single! Cute area with lots to eat/do readily available or a quick drive away. Bonus that even in a heat wave this little gem managed to stay comfortable and cold the entire time. The hosts were super responsive and really friendly! Def would stay here again.
53861695,1167488732056337766,2024-05-29,84094211,Melissa,"Mark’s place was very nice and clean, in a great central location in a quiet neighborhood. It was exactly as described and I would definitely stay here again."
1462311,1334264974197876937,2025-01-14,48071457,Matthew,Great stay overall for a quick stay in Austin. Really good location-wise (close to lots).
1285142090397458255,1342964168506759451,2025-01-26,262895582,Nate,Great location with a very accommodating and communicative host.
5094445,617420122618296599,2022-05-01,43626997,Jimmy,Outstanding location close to Congress Street. Quiet and safe neighborhood. Pictures are accurate and the bed was extremely comfortable. Highly recommended.
657158457671658537,1113834364761313628,2024-03-16,163703876,Jamie,Amelia was super friendly and helpful—she even came out to greet us and moved her car for us to park when we arrived late at night. She also helped us mail our lost item back to our home—very nice and helpful!
956708,3799203,2013-03-16,2523635,Yanni,"Great apartment, close enough to downtown that it isn't a total mission to get to and far away to have some solace from the city."
949922,9702308,2014-01-06,2462667,Whitney,My partner and I were looking for a relaxing vacation and an opportunity to explore Austin for the first time.  We absolutely loved the airstream!!  It was comfortable and beautifully decorated.  The backyard garden space is beautiful! And we couldn't get enough of Fern (the pig). Marcella is a fantastic host! We were hoping for slow days and relaxation.  Marcella gave us the space that we needed while providing comfort and useful recommendations when we asked!  OH and her family is lovely and the toffee is great!
44334720,963791872188404128,2023-08-22,43615432,Jason,Instructions were very clear and all check points thought through. Very professionally operated and intuitive. Apartment was beautiful and very well kept. Streamlines check in and check out process.
1170518571380441928,1183463704340480930,2024-06-20,413798434,Sara,we had a great stay. thank you for everything!
626065916690491645,992795708414036709,2023-10-01,5770009,Wren,We had a wonderful weekend at this Airbnb - it was perfect for our group of 5! The hosts were very communicative and quick to assist with whatever we needed and we loved walking around the neighborhood. Don’t hesitate to book!
